image,category,shelf_name,x1,y1,x2,y2,w,h,train
C1_P04_N1_S3_2.JPG,0,C1_P04,820,1664,1048,2000,228,336,True
C1_P10_N1_S3_1.JPG,0,C1_P10,2740,1784,2984,2168,244,384,True
C4_P05_N3_S2_1.JPG,0,C4_P05,2324,788,2540,1116,216,328,True
C1_P09_N3_S4_2.JPG,0,C1_P09,368,780,540,1036,172,256,False
C1_P09_N1_S5_2.JPG,0,C1_P09,920,1384,1084,1612,164,228,False
C1_P07_N1_S3_2.JPG,0,C1_P07,428,736,628,1016,200,280,False
C1_P02_N3_S3_1.JPG,0,C1_P02,980,1116,1304,1632,324,516,True
C3_P03_N3_S3_1.JPG,0,C3_P03,1228,120,1484,564,256,444,True
C3_P06_N2_S3_1.JPG,0,C3_P06,3412,1108,3644,1560,232,452,True
C2_P03_N3_S2_1.JPG,0,C2_P03,1884,960,2200,1464,316,504,True
C4_P07_N2_S3_2.JPG,0,C4_P07,1460,1420,1640,1704,180,284,True
C3_P07_N4_S2_1.JPG,0,C3_P07,3436,500,3824,1064,388,564,True
C4_P02_N2_S4_1.JPG,0,C4_P02,580,48,736,260,156,212,True
C2_P08_N1_S6_1.JPG,0,C2_P08,680,372,800,536,120,164,False
C4_P08_N1_S5_1.JPG,0,C4_P08,1040,1408,1172,1628,132,220,False
C1_P02_N1_S5_1.JPG,0,C1_P02,520,1092,704,1388,184,296,True
C4_P08_N2_S3_1.JPG,0,C4_P08,1240,1268,1472,1656,232,388,False
C3_P07_N4_S2_1.JPG,0,C3_P07,160,1528,540,1988,380,460,True
C1_P03_N1_S4_2.JPG,0,C1_P03,1408,672,1540,852,132,180,False
C1_P10_N1_S3_1.JPG,0,C1_P10,812,284,1016,620,204,336,True
C2_P05_N2_S3_1.JPG,0,C2_P05,500,644,720,944,220,300,True
C2_P06_N2_S4_1.JPG,0,C2_P06,1348,604,1528,848,180,244,False
C4_P05_N1_S5_1.JPG,0,C4_P05,544,1792,712,2040,168,248,True
C1_P04_N2_S3_1.JPG,0,C1_P04,2196,396,2400,744,204,348,True
C1_P04_N3_S3_1.JPG,0,C1_P04,848,1164,1040,1484,192,320,True
C3_P02_N1_S2_1.JPG,0,C3_P02,2788,1224,3044,1600,256,376,True
C1_P02_N1_S3_1.JPG,0,C1_P02,640,944,952,1452,312,508,True
C1_P05_N1_S5_1.JPG,0,C1_P05,1388,144,1568,400,180,256,True
C2_P03_N1_S2_1.JPG,0,C2_P03,1088,1156,1420,1740,332,584,True
C1_P07_N2_S3_2.JPG,0,C1_P07,80,1104,300,1400,220,296,False
C3_P04_N2_S2_1.JPG,0,C3_P04,716,1404,1140,2080,424,676,True
C1_P11_N2_S3_1.JPG,0,C1_P11,2620,860,2812,1172,192,312,True
C2_P07_N3_S3_1.JPG,0,C2_P07,532,728,708,1004,176,276,False
C1_P04_N1_S3_1.JPG,0,C1_P04,2608,1236,2844,1596,236,360,True
C3_P03_N1_S5_1.JPG,0,C3_P03,1520,1160,1672,1388,152,228,True
C1_P09_N4_S4_1.JPG,0,C1_P09,728,1240,912,1528,184,288,False
C1_P03_N1_S4_2.JPG,0,C1_P03,1892,184,2016,360,124,176,False
C3_P06_N1_S5_1.JPG,0,C3_P06,444,1104,616,1396,172,292,True
C2_P04_N3_S3_1.JPG,0,C2_P04,1092,1120,1256,1384,164,264,False
C4_P01_N2_S4_1.JPG,0,C4_P01,1264,1164,1452,1472,188,308,True
C3_P04_N4_S2_1.JPG,0,C3_P04,2884,1724,3256,2268,372,544,True
C3_P04_N1_S4_1.JPG,0,C3_P04,252,1248,464,1556,212,308,True
C1_P08_N2_S5_1.JPG,0,C1_P08,2788,296,2944,580,156,284,True
C3_P02_N2_S3_1.JPG,0,C3_P02,568,1108,824,1476,256,368,True
C2_P06_N2_S4_2.JPG,0,C2_P06,304,72,472,304,168,232,False
C2_P02_N1_S4_1.JPG,0,C2_P02,1724,1504,1884,1744,160,240,True
C1_P03_N1_S3_2.JPG,0,C1_P03,216,220,436,504,220,284,False
C2_P01_N1_S3_1.JPG,0,C2_P01,240,760,376,932,136,172,True
C1_P04_N1_S3_2.JPG,0,C1_P04,180,968,380,1320,200,352,True
C2_P06_N3_S3_1.JPG,0,C2_P06,1540,624,1712,844,172,220,False
C2_P04_N1_S2_1.JPG,0,C2_P04,376,304,564,580,188,276,False
C4_P07_N2_S3_2.JPG,0,C4_P07,2348,872,2528,1164,180,292,True
C3_P01_N4_S2_1.JPG,0,C3_P01,1692,1340,2044,1936,352,596,True
C1_P05_N2_S4_2.JPG,0,C1_P05,2620,1412,2836,1760,216,348,True
C4_P07_N3_S3_1.JPG,0,C4_P07,1056,1408,1244,1708,188,300,True
C4_P08_N2_S3_2.JPG,0,C4_P08,856,268,1084,584,228,316,False
C4_P08_N2_S3_2.JPG,0,C4_P08,180,872,392,1180,212,308,False
C4_P04_N5_S2_1.JPG,0,C4_P04,1896,712,2132,1044,236,332,True
C2_P01_N1_S5_2.JPG,0,C2_P01,1268,1312,1384,1464,116,152,True
C4_P05_N2_S3_1.JPG,0,C4_P05,860,1432,1048,1780,188,348,True
C2_P02_N3_S3_1.JPG,0,C2_P02,1200,1288,1400,1612,200,324,True
C4_P08_N2_S3_1.JPG,0,C4_P08,520,668,752,1028,232,360,False
C1_P11_N1_S4_2.JPG,0,C1_P11,2728,912,2916,1176,188,264,True
C2_P04_N2_S4_1.JPG,0,C2_P04,1944,664,2112,920,168,256,False
C1_P05_N1_S3_1.JPG,0,C1_P05,1064,1276,1300,1588,236,312,True
C3_P07_N1_S6_1.JPG,0,C3_P07,1944,136,2120,408,176,272,True
C2_P06_N1_S4_1.JPG,0,C2_P06,1924,1368,2072,1580,148,212,False
C3_P01_N2_S2_2.JPG,0,C3_P01,380,1672,756,2224,376,552,True
C3_P04_N4_S2_1.JPG,0,C3_P04,92,140,616,944,524,804,True
C1_P08_N2_S4_2.JPG,0,C1_P08,2076,2036,2268,2296,192,260,True
C2_P04_N1_S2_1.JPG,0,C2_P04,2136,884,2328,1168,192,284,False
C1_P10_N3_S3_1.JPG,0,C1_P10,2464,1788,2712,2172,248,384,True
C3_P05_N2_S3_1.JPG,0,C3_P05,2360,436,2592,808,232,372,True
C3_P04_N1_S5_1.JPG,0,C3_P04,920,540,1092,868,172,328,True
C1_P08_N3_S4_1.JPG,0,C1_P08,2300,1420,2520,1764,220,344,True
C1_P08_N2_S5_1.JPG,0,C1_P08,1092,1588,1252,1844,160,256,True
C4_P04_N2_S2_1.JPG,0,C4_P04,244,640,476,1056,232,416,True
C1_P10_N2_S2_1.JPG,0,C1_P10,436,1212,724,1644,288,432,True
C1_P12_N4_S3_1.JPG,0,C1_P12,616,1116,912,1572,296,456,True
C2_P06_N3_S4_1.JPG,0,C2_P06,932,1512,1092,1756,160,244,False
C3_P07_N1_S3_1.JPG,0,C3_P07,3072,1144,3308,1496,236,352,True
C1_P05_N2_S4_1.JPG,0,C1_P05,144,624,364,1008,220,384,True
C1_P05_N2_S4_2.JPG,0,C1_P05,2236,256,2472,568,236,312,True
C2_P08_N3_S3_2.JPG,0,C2_P08,784,680,956,1008,172,328,False
C1_P08_N4_S3_1.JPG,0,C1_P08,612,944,856,1328,244,384,True
C2_P03_N2_S3_1.JPG,0,C2_P03,1984,1300,2160,1720,176,420,True
C3_P07_N2_S4_1.JPG,0,C3_P07,2984,792,3244,1172,260,380,True
C1_P08_N4_S4_1.JPG,0,C1_P08,2284,1568,2476,1904,192,336,True
C2_P05_N2_S5_1.JPG,0,C2_P05,32,52,144,216,112,164,True
C1_P01_N2_S4_1.JPG,0,C1_P01,708,1960,936,2336,228,376,True
C1_P12_N1_S4_1.JPG,0,C1_P12,1420,716,1636,1096,216,380,True
C1_P08_N2_S4_2.JPG,0,C1_P08,532,344,748,688,216,344,True
C1_P05_N1_S4_2.JPG,0,C1_P05,120,692,352,1044,232,352,True
C1_P11_N2_S3_1.JPG,0,C1_P11,1436,868,1644,1204,208,336,True
C4_P04_N1_S3_1.JPG,0,C4_P04,1004,952,1224,1260,220,308,True
C1_P03_N1_S4_2.JPG,0,C1_P03,936,192,1060,368,124,176,False
C4_P02_N2_S3_1.JPG,0,C4_P02,2288,244,2448,544,160,300,True
C1_P01_N1_S3_2.JPG,0,C1_P01,980,84,1248,488,268,404,True
C1_P05_N2_S4_2.JPG,0,C1_P05,2836,2016,3060,2340,224,324,True
C2_P01_N1_S5_1.JPG,0,C2_P01,372,616,484,764,112,148,True
C2_P07_N1_S2_1.JPG,0,C2_P07,0,920,256,1364,256,444,False
C4_P02_N2_S4_1.JPG,0,C4_P02,1516,36,1676,260,160,224,True
C1_P02_N1_S5_1.JPG,0,C1_P02,724,584,920,888,196,304,True
C1_P05_N3_S3_1.JPG,0,C1_P05,84,916,320,1300,236,384,True
C2_P05_N1_S5_1.JPG,0,C2_P05,1256,1592,1380,1740,124,148,True
C3_P02_N2_S4_1.JPG,0,C3_P02,2516,232,2728,548,212,316,True
C2_P02_N3_S2_1.JPG,0,C2_P02,504,268,748,616,244,348,True
C4_P05_N2_S3_1.JPG,0,C4_P05,112,896,304,1236,192,340,True
C2_P05_N1_S5_1.JPG,0,C2_P05,816,1256,944,1432,128,176,True
C4_P02_N1_S3_2.JPG,0,C4_P02,1236,236,1408,460,172,224,True
C2_P05_N3_S3_1.JPG,0,C2_P05,892,708,1100,992,208,284,True
C2_P02_N2_S4_1.JPG,0,C2_P02,132,1588,296,1840,164,252,True
C2_P01_N4_S2_1.JPG,0,C2_P01,860,864,1036,1112,176,248,True
C3_P06_N3_S4_2.JPG,0,C3_P06,1872,856,2048,1224,176,368,True
C1_P08_N4_S4_1.JPG,0,C1_P08,1896,1564,2108,1908,212,344,True
C2_P04_N2_S2_1.JPG,0,C2_P04,1020,240,1204,500,184,260,False
C2_P02_N1_S5_1.JPG,0,C2_P02,408,1480,524,1668,116,188,True
C4_P08_N3_S3_2.JPG,0,C4_P08,1052,1036,1252,1356,200,320,False
C2_P04_N3_S3_1.JPG,0,C2_P04,760,1148,948,1388,188,240,False
C2_P04_N2_S3_1.JPG,0,C2_P04,192,632,380,892,188,260,False
C2_P06_N1_S4_1.JPG,0,C2_P06,1320,932,1484,1152,164,220,False
C3_P01_N1_S5_1.JPG,0,C3_P01,900,320,1080,576,180,256,True
C4_P06_N1_S4_1.JPG,0,C4_P06,1448,1300,1664,1624,216,324,True
C1_P12_N1_S3_1.JPG,0,C1_P12,1228,1020,1504,1436,276,416,True
C1_P03_N1_S4_2.JPG,0,C1_P03,2080,644,2236,860,156,216,False
C4_P03_N1_S4_1.JPG,0,C4_P03,1980,648,2148,888,168,240,True
C2_P04_N3_S2_1.JPG,0,C2_P04,1192,184,1364,496,172,312,False
C3_P05_N1_S4_1.JPG,0,C3_P05,1564,1012,1748,1300,184,288,True
C4_P04_N1_S5_1.JPG,0,C4_P04,1992,1316,2164,1576,172,260,True
C4_P05_N2_S2_1.JPG,0,C4_P05,1532,312,1752,648,220,336,True
C3_P03_N1_S4_1.JPG,0,C3_P03,2524,296,2720,544,196,248,True
C2_P01_N1_S3_1.JPG,0,C2_P01,1636,280,1772,452,136,172,True
C2_P01_N1_S4_1.JPG,0,C2_P01,404,580,524,740,120,160,True
C1_P08_N2_S5_1.JPG,0,C1_P08,1568,1564,1728,1820,160,256,True
C3_P01_N4_S3_1.JPG,0,C3_P01,1784,336,2072,760,288,424,True
C3_P06_N1_S5_1.JPG,0,C3_P06,2892,2032,3088,2352,196,320,True
C4_P05_N2_S4_1.JPG,0,C4_P05,612,204,784,508,172,304,True
C3_P05_N1_S5_1.JPG,0,C3_P05,1660,756,1820,992,160,236,True
C4_P02_N1_S3_2.JPG,0,C4_P02,2120,1556,2296,1816,176,260,True
C4_P07_N3_S3_2.JPG,0,C4_P07,2332,780,2524,1080,192,300,True
C2_P02_N3_S2_1.JPG,0,C2_P02,2016,288,2228,604,212,316,True
C1_P08_N2_S4_2.JPG,0,C1_P08,1924,396,2112,744,188,348,True
C1_P03_N2_S3_2.JPG,0,C1_P03,452,1716,652,1984,200,268,False
C3_P06_N4_S3_1.JPG,0,C3_P06,1228,440,1464,948,236,508,True
C3_P03_N2_S4_1.JPG,0,C3_P03,156,844,332,1104,176,260,True
C3_P05_N1_S4_1.JPG,0,C3_P05,1020,1008,1204,1296,184,288,True
C3_P06_N2_S3_1.JPG,0,C3_P06,3720,420,3980,880,260,460,True
C1_P06_N1_S5_1.JPG,0,C1_P06,2216,1568,2360,1804,144,236,True
C2_P07_N1_S6_2.JPG,0,C2_P07,432,1280,532,1464,100,184,False
C1_P11_N1_S4_2.JPG,0,C1_P11,2252,1892,2392,2224,140,332,True
C4_P05_N4_S2_1.JPG,0,C4_P05,872,188,1052,540,180,352,True
C1_P07_N1_S3_3.JPG,0,C1_P07,1788,960,1992,1256,204,296,False
C2_P04_N1_S5_1.JPG,0,C2_P04,504,1236,624,1412,120,176,False
C1_P05_N1_S5_1.JPG,0,C1_P05,848,1636,1036,1916,188,280,True
C3_P07_N2_S4_1.JPG,0,C3_P07,3024,176,3252,512,228,336,True
C1_P10_N1_S4_1.JPG,0,C1_P10,1540,1852,1704,2100,164,248,True
C1_P11_N2_S3_1.JPG,0,C1_P11,2236,836,2416,1172,180,336,True
C1_P04_N3_S2_1.JPG,0,C1_P04,2484,1268,2728,1640,244,372,True
C4_P04_N1_S5_1.JPG,0,C4_P04,924,1288,1116,1576,192,288,True
C4_P06_N1_S4_1.JPG,0,C4_P06,444,1252,632,1608,188,356,True
C2_P06_N3_S3_1.JPG,0,C2_P06,1392,616,1564,836,172,220,False
C1_P10_N3_S2_2.JPG,0,C1_P10,888,1208,1152,1668,264,460,True
C3_P06_N4_S3_1.JPG,0,C3_P06,712,1252,976,1628,264,376,True
C4_P07_N1_S5_1.JPG,0,C4_P07,784,1808,940,2044,156,236,True
C3_P06_N1_S5_1.JPG,0,C3_P06,960,604,1136,908,176,304,True
C3_P05_N1_S2_1.JPG,0,C3_P05,504,1244,740,1592,236,348,True
C2_P08_N3_S3_1.JPG,0,C2_P08,1216,884,1424,1208,208,324,False
C1_P06_N1_S4_1.JPG,0,C1_P06,360,1388,564,1680,204,292,True
C1_P05_N4_S3_1.JPG,0,C1_P05,512,1468,728,1832,216,364,True
C3_P02_N2_S2_2.JPG,0,C3_P02,364,1332,652,1720,288,388,True
C4_P07_N3_S3_1.JPG,0,C4_P07,1776,1368,1964,1688,188,320,True
C4_P07_N1_S5_1.JPG,0,C4_P07,916,1820,1072,2040,156,220,True
C3_P06_N1_S5_1.JPG,0,C3_P06,824,2040,1008,2292,184,252,True
C1_P03_N1_S2_1.JPG,0,C1_P03,820,380,1036,672,216,292,False
C3_P06_N1_S5_1.JPG,0,C3_P06,1164,2056,1356,2320,192,264,True
C2_P07_N2_S4_1.JPG,0,C2_P07,316,1320,468,1564,152,244,False
C1_P04_N1_S5_1.JPG,0,C1_P04,1980,1636,2144,1896,164,260,True
C3_P01_N1_S4_1.JPG,0,C3_P01,412,1932,596,2208,184,276,True
C1_P01_N3_S2_1.JPG,0,C1_P01,596,52,1040,872,444,820,True
C1_P05_N1_S4_3.JPG,0,C1_P05,2268,860,2484,1192,216,332,True
C3_P05_N3_S3_1.JPG,0,C3_P05,1376,464,1628,852,252,388,True
C2_P01_N1_S3_1.JPG,0,C2_P01,1804,772,1940,944,136,172,True
C3_P06_N3_S4_1.JPG,0,C3_P06,2768,60,3024,504,256,444,True
C4_P02_N4_S2_1.JPG,0,C4_P02,1144,324,1372,648,228,324,True
C1_P12_N4_S2_1.JPG,0,C1_P12,812,1352,1132,1888,320,536,True
C3_P04_N1_S5_1.JPG,0,C3_P04,1492,616,1664,872,172,256,True
C2_P01_N3_S2_1.JPG,0,C2_P01,868,272,1056,516,188,244,True
C2_P01_N2_S3_2.JPG,0,C2_P01,1064,276,1224,464,160,188,True
C3_P07_N2_S3_1.JPG,0,C3_P07,2480,140,2792,592,312,452,True
C1_P08_N3_S4_1.JPG,0,C1_P08,1668,1384,1892,1772,224,388,True
C4_P08_N1_S5_1.JPG,0,C4_P08,1304,1444,1436,1632,132,188,False
C2_P07_N3_S3_1.JPG,0,C2_P07,892,1224,1084,1500,192,276,False
C1_P05_N2_S4_1.JPG,0,C1_P05,1056,660,1276,1024,220,364,True
C1_P06_N1_S4_1.JPG,0,C1_P06,2708,808,2912,1068,204,260,True
C2_P08_N2_S4_1.JPG,0,C2_P08,540,76,692,352,152,276,False
C2_P09_N1_S7_1.JPG,0,C2_P09,1988,700,2088,848,100,148,False
C2_P05_N1_S4_1.JPG,0,C2_P05,1572,204,1732,456,160,252,True
C4_P08_N1_S3_1.JPG,0,C4_P08,140,1588,364,1900,224,312,False
C1_P12_N3_S2_1.JPG,0,C1_P12,888,524,1244,1068,356,544,True
C1_P06_N3_S3_2.JPG,0,C1_P06,1652,508,1884,840,232,332,True
C3_P07_N3_S3_1.JPG,0,C3_P07,1468,1156,1728,1556,260,400,True
C4_P07_N1_S4_2.JPG,0,C4_P07,796,1156,968,1436,172,280,True
C4_P07_N2_S3_2.JPG,0,C4_P07,188,276,372,624,184,348,True
C3_P05_N1_S2_1.JPG,0,C3_P05,1712,1272,1944,1620,232,348,True
C2_P07_N1_S6_2.JPG,0,C2_P07,28,840,132,992,104,152,False
C3_P02_N2_S2_1.JPG,0,C3_P02,2608,1184,2844,1552,236,368,True
C3_P01_N1_S5_2.JPG,0,C3_P01,1304,1220,1468,1492,164,272,True
C1_P12_N1_S5_1.JPG,0,C1_P12,928,2128,1116,2424,188,296,True
C2_P01_N1_S3_1.JPG,0,C2_P01,1364,288,1500,460,136,172,True
C4_P03_N3_S3_2.JPG,0,C4_P03,728,1000,920,1288,192,288,True
C3_P06_N3_S4_1.JPG,0,C3_P06,3252,744,3488,1176,236,432,True
C1_P06_N1_S5_1.JPG,0,C1_P06,824,2108,968,2352,144,244,True
C3_P07_N1_S4_1.JPG,0,C3_P07,536,1984,732,2248,196,264,True
C2_P09_N1_S7_1.JPG,0,C2_P09,1296,680,1396,824,100,144,False
C4_P05_N1_S2_1.JPG,0,C4_P05,504,408,692,676,188,268,True
C4_P04_N2_S4_1.JPG,0,C4_P04,616,64,808,408,192,344,True
C4_P07_N1_S3_2.JPG,0,C4_P07,280,856,464,1208,184,352,True
C4_P08_N3_S3_1.JPG,0,C4_P08,1236,1556,1444,1856,208,300,False
C2_P01_N1_S4_1.JPG,0,C2_P01,956,1384,1076,1552,120,168,True
C1_P02_N3_S3_1.JPG,0,C1_P02,2208,1120,2532,1600,324,480,True
C2_P03_N4_S2_1.JPG,0,C2_P03,2160,1044,2384,1544,224,500,True
C1_P01_N1_S3_2.JPG,0,C1_P01,984,804,1252,1208,268,404,True
C1_P12_N2_S4_1.JPG,0,C1_P12,964,276,1180,612,216,336,True
C1_P06_N1_S4_1.JPG,0,C1_P06,2804,1964,3024,2280,220,316,True
C1_P05_N3_S3_1.JPG,0,C1_P05,320,1524,556,1924,236,400,True
C3_P06_N1_S4_1.JPG,0,C3_P06,1660,1356,1868,1696,208,340,True
C1_P12_N4_S2_1.JPG,0,C1_P12,1504,472,1852,992,348,520,True
C1_P09_N1_S5_2.JPG,0,C1_P09,1976,1076,2140,1296,164,220,False
C1_P08_N3_S4_1.JPG,0,C1_P08,2548,200,2816,564,268,364,True
C4_P03_N3_S3_2.JPG,0,C4_P03,512,1568,724,1892,212,324,True
C4_P05_N2_S3_1.JPG,0,C4_P05,1084,940,1292,1252,208,312,True
C2_P03_N3_S2_1.JPG,0,C2_P03,492,252,784,724,292,472,True
C3_P02_N1_S5_1.JPG,0,C3_P02,780,2068,944,2316,164,248,True
C4_P02_N2_S3_1.JPG,0,C4_P02,528,1588,684,1832,156,244,True
C4_P02_N2_S3_1.JPG,0,C4_P02,1916,296,2096,544,180,248,True
C3_P07_N3_S2_1.JPG,0,C3_P07,892,1504,1204,1940,312,436,True
C4_P03_N2_S4_1.JPG,0,C4_P03,2120,1732,2292,2004,172,272,True
C1_P01_N1_S5_1.JPG,0,C1_P01,1252,2076,1472,2388,220,312,True
C3_P06_N4_S3_1.JPG,0,C3_P06,3908,1124,4212,1600,304,476,True
C3_P01_N2_S3_1.JPG,0,C3_P01,2012,1792,2272,2220,260,428,True
C1_P04_N1_S3_2.JPG,0,C1_P04,2564,1676,2800,2032,236,356,True
C2_P03_N1_S2_1.JPG,0,C2_P03,404,1160,708,1744,304,584,True
C2_P04_N2_S4_1.JPG,0,C2_P04,452,1436,624,1688,172,252,False
C1_P08_N1_S4_1.JPG,0,C1_P08,1976,1436,2188,1760,212,324,True
C2_P02_N3_S3_1.JPG,0,C2_P02,128,756,356,1080,228,324,True
C4_P07_N2_S3_1.JPG,0,C4_P07,1984,248,2192,552,208,304,True
C1_P04_N1_S3_2.JPG,0,C1_P04,3036,984,3224,1324,188,340,True
C2_P02_N2_S4_1.JPG,0,C2_P02,468,680,636,948,168,268,True
C1_P08_N4_S3_1.JPG,0,C1_P08,2344,1516,2544,1872,200,356,True
C3_P06_N3_S3_1.JPG,0,C3_P06,140,1660,428,2068,288,408,True
C3_P07_N3_S2_1.JPG,0,C3_P07,3668,1420,4056,1928,388,508,True
C3_P05_N4_S2_1.JPG,0,C3_P05,2800,432,3076,872,276,440,True
C3_P05_N2_S3_1.JPG,0,C3_P05,3112,432,3344,804,232,372,True
C3_P07_N3_S3_1.JPG,0,C3_P07,1212,1944,1488,2276,276,332,True
C2_P08_N2_S3_2.JPG,0,C2_P08,440,1280,636,1584,196,304,False
C1_P02_N1_S4_1.JPG,0,C1_P02,1596,132,1832,524,236,392,True
C3_P01_N2_S4_1.JPG,0,C3_P01,712,220,920,560,208,340,True
C1_P09_N3_S3_1.JPG,0,C1_P09,1640,116,1796,380,156,264,False
C1_P05_N4_S3_1.JPG,0,C1_P05,2696,888,2892,1244,196,356,True
C2_P05_N1_S4_1.JPG,0,C2_P05,648,1536,800,1752,152,216,True
C1_P01_N2_S4_1.JPG,0,C1_P01,1392,1972,1640,2336,248,364,True
C3_P06_N1_S5_1.JPG,0,C3_P06,752,144,932,420,180,276,True
C3_P01_N4_S3_1.JPG,0,C3_P01,2028,1028,2276,1472,248,444,True
C1_P06_N1_S5_1.JPG,0,C1_P06,1164,1140,1320,1356,156,216,True
C2_P02_N1_S3_1.JPG,0,C2_P02,1176,836,1388,1220,212,384,True
C2_P05_N2_S5_1.JPG,0,C2_P05,296,408,408,572,112,164,True
C2_P06_N2_S3_1.JPG,0,C2_P06,1216,684,1412,924,196,240,False
C3_P05_N2_S4_1.JPG,0,C3_P05,284,108,520,444,236,336,True
C2_P08_N3_S3_1.JPG,0,C2_P08,112,840,332,1220,220,380,False
C3_P05_N2_S2_1.JPG,0,C3_P05,1752,1164,2016,1560,264,396,True
C2_P09_N1_S7_1.JPG,0,C2_P09,840,936,940,1092,100,156,False
C1_P07_N2_S3_1.JPG,0,C1_P07,2660,1084,2864,1380,204,296,False
C1_P09_N2_S4_1.JPG,0,C1_P09,1596,456,1784,716,188,260,False
C3_P07_N2_S4_1.JPG,0,C3_P07,1732,2008,1912,2236,180,228,True
C2_P05_N1_S5_1.JPG,0,C2_P05,1368,1580,1492,1728,124,148,True
C4_P04_N1_S3_1.JPG,0,C4_P04,1864,900,2088,1260,224,360,True
C1_P02_N2_S2_1.JPG,0,C1_P02,1832,672,2092,1256,260,584,True
C3_P02_N3_S3_1.JPG,0,C3_P02,2204,1852,2452,2228,248,376,True
C2_P02_N1_S3_1.JPG,0,C2_P02,152,296,344,624,192,328,True
C4_P07_N2_S3_1.JPG,0,C4_P07,724,820,916,1116,192,296,True
C4_P08_N2_S4_1.JPG,0,C4_P08,312,1176,528,1476,216,300,False
C4_P08_N2_S3_2.JPG,0,C4_P08,416,1468,628,1776,212,308,False
C4_P02_N4_S3_1.JPG,0,C4_P02,184,1424,352,1664,168,240,True
C3_P01_N1_S2_1.JPG,0,C3_P01,2364,504,2744,1084,380,580,True
C2_P05_N2_S3_2.JPG,0,C2_P05,564,796,744,1052,180,256,True
C3_P04_N2_S2_1.JPG,0,C3_P04,160,404,620,1048,460,644,True
C4_P07_N3_S3_2.JPG,0,C4_P07,1792,1292,1976,1608,184,316,True
C3_P06_N3_S4_1.JPG,0,C3_P06,784,1312,1048,1624,264,312,True
C2_P04_N1_S4_1.JPG,0,C2_P04,2032,1088,2204,1336,172,248,False
C1_P06_N2_S3_3.JPG,0,C1_P06,1624,1768,1876,2096,252,328,True
C2_P05_N2_S5_1.JPG,0,C2_P05,732,744,844,908,112,164,True
C3_P02_N2_S2_1.JPG,0,C3_P02,3076,416,3344,772,268,356,True
C4_P05_N2_S4_1.JPG,0,C4_P05,924,1148,1108,1480,184,332,True
C2_P02_N2_S3_1.JPG,0,C2_P02,1160,160,1376,524,216,364,True
C1_P10_N2_S3_1.JPG,0,C1_P10,1156,224,1384,548,228,324,True
C1_P08_N1_S4_1.JPG,0,C1_P08,2796,852,3008,1164,212,312,True
C1_P11_N2_S4_2.JPG,0,C1_P11,1820,1868,2032,2192,212,324,True
C2_P06_N2_S3_1.JPG,0,C2_P06,84,684,280,924,196,240,False
C3_P01_N1_S3_1.JPG,0,C3_P01,1252,1816,1488,2252,236,436,True
C4_P05_N2_S3_1.JPG,0,C4_P05,504,420,712,732,208,312,True
C3_P04_N2_S2_1.JPG,0,C3_P04,300,1496,696,2056,396,560,True
C2_P08_N3_S3_1.JPG,0,C2_P08,548,1464,756,1788,208,324,False
C3_P06_N1_S3_1.JPG,0,C3_P06,344,1176,556,1524,212,348,True
C1_P02_N1_S5_1.JPG,0,C1_P02,1364,1608,1528,1888,164,280,True
C3_P03_N3_S3_1.JPG,0,C3_P03,364,1788,608,2232,244,444,True
C1_P06_N1_S4_1.JPG,0,C1_P06,1736,1392,1940,1684,204,292,True
C1_P07_N1_S3_3.JPG,0,C1_P07,1980,956,2184,1252,204,296,False
C4_P07_N1_S3_1.JPG,0,C4_P07,1080,356,1256,708,176,352,True
C4_P08_N1_S5_1.JPG,0,C4_P08,1688,1440,1820,1632,132,192,False
C3_P05_N1_S4_1.JPG,0,C3_P05,660,1464,844,1788,184,324,True
C4_P07_N1_S3_2.JPG,0,C4_P07,2480,1428,2644,1732,164,304,True
C2_P01_N2_S3_1.JPG,0,C2_P01,2060,1556,2240,1748,180,192,True
C1_P06_N2_S3_3.JPG,0,C1_P06,1380,1716,1632,2044,252,328,True
C3_P07_N1_S5_1.JPG,0,C3_P07,2628,36,2804,308,176,272,True
C2_P01_N2_S4_1.JPG,0,C2_P01,196,272,316,432,120,160,True
C4_P04_N2_S2_1.JPG,0,C4_P04,456,712,688,1060,232,348,True
C3_P05_N3_S2_1.JPG,0,C3_P05,96,388,424,904,328,516,True
C1_P06_N1_S4_2.JPG,0,C1_P06,1916,1464,2112,1744,196,280,True
C3_P05_N3_S2_1.JPG,0,C3_P05,2052,1196,2324,1588,272,392,True
C1_P06_N1_S4_2.JPG,0,C1_P06,1700,2020,1908,2376,208,356,True
C3_P03_N4_S2_1.JPG,0,C3_P03,2736,1216,3004,1676,268,460,True
C3_P04_N2_S4_1.JPG,0,C3_P04,644,696,864,996,220,300,True
C1_P12_N2_S5_1.JPG,0,C1_P12,76,2084,240,2344,164,260,True
C2_P01_N1_S3_1.JPG,0,C2_P01,1940,776,2076,948,136,172,True
C1_P04_N2_S4_1.JPG,0,C1_P04,3016,2052,3212,2376,196,324,True
C3_P06_N3_S4_1.JPG,0,C3_P06,584,1232,824,1588,240,356,True
C1_P03_N2_S3_2.JPG,0,C1_P03,1868,1068,2064,1336,196,268,False
C2_P05_N2_S5_1.JPG,0,C2_P05,844,1016,952,1172,108,156,True
C1_P09_N1_S5_2.JPG,0,C1_P09,1948,1996,2120,2236,172,240,False
